,nom_du_site_de_comptage,comptage_horaire,date_et_heure_de_comptage,orientation_compteur,latitude,longitude,arrondissement,jour_ferie,vacances_scolaires,temperature_2m_c,weather_code_wmo_code,rain_mm,snowfall_cm,elevation,weather_code_wmo_code_category
141,Totem 73 boulevard de Sébastopol,41,2024-03-07 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,4.8,2,0.0,0.0,48.0,cloud_variation
142,Totem 73 boulevard de Sébastopol,24,2024-03-07 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,4.2,1,0.0,0.0,48.0,cloud_variation
143,Totem 73 boulevard de Sébastopol,16,2024-03-07 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.8,0,0.0,0.0,48.0,cloud_variation
144,Totem 73 boulevard de Sébastopol,18,2024-03-07 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.1,0,0.0,0.0,48.0,cloud_variation
145,Totem 73 boulevard de Sébastopol,25,2024-03-07 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.8,0,0.0,0.0,48.0,cloud_variation
146,Totem 73 boulevard de Sébastopol,76,2024-03-07 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.1,0,0.0,0.0,48.0,cloud_variation
147,Totem 73 boulevard de Sébastopol,245,2024-03-07 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.3,0,0.0,0.0,48.0,cloud_variation
148,Totem 73 boulevard de Sébastopol,875,2024-03-07 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.3,2,0.0,0.0,48.0,cloud_variation
149,Totem 73 boulevard de Sébastopol,816,2024-03-07 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.3,3,0.0,0.0,48.0,cloud_variation
150,Totem 73 boulevard de Sébastopol,391,2024-03-07 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.8,2,0.0,0.0,48.0,cloud_variation
151,Totem 73 boulevard de Sébastopol,340,2024-03-07 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.9,1,0.0,0.0,48.0,cloud_variation
152,Totem 73 boulevard de Sébastopol,485,2024-03-07 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.8,1,0.0,0.0,48.0,cloud_variation
153,Totem 73 boulevard de Sébastopol,401,2024-03-07 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.3,2,0.0,0.0,48.0,cloud_variation
154,Totem 73 boulevard de Sébastopol,412,2024-03-07 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.1,2,0.0,0.0,48.0,cloud_variation
155,Totem 73 boulevard de Sébastopol,351,2024-03-07 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.2,2,0.0,0.0,48.0,cloud_variation
156,Totem 73 boulevard de Sébastopol,301,2024-03-07 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.5,3,0.0,0.0,48.0,cloud_variation
157,Totem 73 boulevard de Sébastopol,528,2024-03-07 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.8,2,0.0,0.0,48.0,cloud_variation
158,Totem 73 boulevard de Sébastopol,729,2024-03-07 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.9,2,0.0,0.0,48.0,cloud_variation
159,Totem 73 boulevard de Sébastopol,748,2024-03-07 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.6,2,0.0,0.0,48.0,cloud_variation
160,Totem 73 boulevard de Sébastopol,460,2024-03-07 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.2,1,0.0,0.0,48.0,cloud_variation
161,Totem 73 boulevard de Sébastopol,281,2024-03-07 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.4,2,0.0,0.0,48.0,cloud_variation
162,Totem 73 boulevard de Sébastopol,285,2024-03-07 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.3,2,0.0,0.0,48.0,cloud_variation
163,Totem 73 boulevard de Sébastopol,297,2024-03-07 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.2,2,0.0,0.0,48.0,cloud_variation
164,Totem 73 boulevard de Sébastopol,159,2024-03-07 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.3,3,0.0,0.0,48.0,cloud_variation
165,Totem 73 boulevard de Sébastopol,81,2024-03-08 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.0,2,0.0,0.0,48.0,cloud_variation
166,Totem 73 boulevard de Sébastopol,51,2024-03-08 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.2,2,0.0,0.0,48.0,cloud_variation
167,Totem 73 boulevard de Sébastopol,15,2024-03-08 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,4.6,3,0.0,0.0,48.0,cloud_variation
168,Totem 73 boulevard de Sébastopol,25,2024-03-08 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,4.4,3,0.0,0.0,48.0,cloud_variation
169,Totem 73 boulevard de Sébastopol,36,2024-03-08 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.8,0,0.0,0.0,48.0,cloud_variation
170,Totem 73 boulevard de Sébastopol,50,2024-03-08 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.3,0,0.0,0.0,48.0,cloud_variation
171,Totem 73 boulevard de Sébastopol,205,2024-03-08 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.2,1,0.0,0.0,48.0,cloud_variation
172,Totem 73 boulevard de Sébastopol,611,2024-03-08 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.0,3,0.0,0.0,48.0,cloud_variation
173,Totem 73 boulevard de Sébastopol,596,2024-03-08 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.9,0,0.0,0.0,48.0,cloud_variation
174,Totem 73 boulevard de Sébastopol,367,2024-03-08 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.5,1,0.0,0.0,48.0,cloud_variation
175,Totem 73 boulevard de Sébastopol,328,2024-03-08 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.0,3,0.0,0.0,48.0,cloud_variation
176,Totem 73 boulevard de Sébastopol,414,2024-03-08 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.5,3,0.0,0.0,48.0,cloud_variation
177,Totem 73 boulevard de Sébastopol,383,2024-03-08 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.3,3,0.0,0.0,48.0,cloud_variation
178,Totem 73 boulevard de Sébastopol,362,2024-03-08 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.1,3,0.0,0.0,48.0,cloud_variation
179,Totem 73 boulevard de Sébastopol,328,2024-03-08 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.0,3,0.0,0.0,48.0,cloud_variation
180,Totem 73 boulevard de Sébastopol,367,2024-03-08 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.0,3,0.0,0.0,48.0,cloud_variation
181,Totem 73 boulevard de Sébastopol,547,2024-03-08 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.0,3,0.0,0.0,48.0,cloud_variation
182,Totem 73 boulevard de Sébastopol,636,2024-03-08 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.4,2,0.0,0.0,48.0,cloud_variation
183,Totem 73 boulevard de Sébastopol,655,2024-03-08 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.5,3,0.0,0.0,48.0,cloud_variation
184,Totem 73 boulevard de Sébastopol,429,2024-03-08 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.2,3,0.0,0.0,48.0,cloud_variation
185,Totem 73 boulevard de Sébastopol,245,2024-03-08 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.5,3,0.0,0.0,48.0,cloud_variation
186,Totem 73 boulevard de Sébastopol,244,2024-03-08 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.5,3,0.0,0.0,48.0,cloud_variation
187,Totem 73 boulevard de Sébastopol,225,2024-03-08 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.7,3,0.0,0.0,48.0,cloud_variation
188,Totem 73 boulevard de Sébastopol,227,2024-03-08 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.3,3,0.0,0.0,48.0,cloud_variation
189,Totem 73 boulevard de Sébastopol,185,2024-03-09 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.6,3,0.0,0.0,48.0,cloud_variation
190,Totem 73 boulevard de Sébastopol,171,2024-03-09 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.7,2,0.0,0.0,48.0,cloud_variation
191,Totem 73 boulevard de Sébastopol,55,2024-03-09 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.1,0,0.0,0.0,48.0,cloud_variation
192,Totem 73 boulevard de Sébastopol,63,2024-03-09 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.7,1,0.0,0.0,48.0,cloud_variation
193,Totem 73 boulevard de Sébastopol,40,2024-03-09 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.3,0,0.0,0.0,48.0,cloud_variation
194,Totem 73 boulevard de Sébastopol,44,2024-03-09 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.1,0,0.0,0.0,48.0,cloud_variation
195,Totem 73 boulevard de Sébastopol,67,2024-03-09 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.0,2,0.0,0.0,48.0,cloud_variation
196,Totem 73 boulevard de Sébastopol,146,2024-03-09 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.9,3,0.0,0.0,48.0,cloud_variation
197,Totem 73 boulevard de Sébastopol,243,2024-03-09 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.8,3,0.0,0.0,48.0,cloud_variation
198,Totem 73 boulevard de Sébastopol,350,2024-03-09 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.6,3,0.0,0.0,48.0,cloud_variation
199,Totem 73 boulevard de Sébastopol,330,2024-03-09 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.7,3,0.0,0.0,48.0,cloud_variation
200,Totem 73 boulevard de Sébastopol,371,2024-03-09 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.5,3,0.0,0.0,48.0,cloud_variation
201,Totem 73 boulevard de Sébastopol,405,2024-03-09 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.9,3,0.0,0.0,48.0,cloud_variation
202,Totem 73 boulevard de Sébastopol,418,2024-03-09 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.2,61,0.0,0.0,48.0,rain_snow_combination
203,Totem 73 boulevard de Sébastopol,379,2024-03-09 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.7,61,0.1,0.0,48.0,rain_snow_combination
204,Totem 73 boulevard de Sébastopol,329,2024-03-09 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.9,61,0.6,0.0,48.0,rain_snow_combination
205,Totem 73 boulevard de Sébastopol,294,2024-03-09 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.9,61,0.1,0.0,48.0,rain_snow_combination
206,Totem 73 boulevard de Sébastopol,202,2024-03-09 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.7,61,1.8,0.0,48.0,rain_snow_combination
207,Totem 73 boulevard de Sébastopol,217,2024-03-09 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.5,61,1.2,0.0,48.0,rain_snow_combination
208,Totem 73 boulevard de Sébastopol,186,2024-03-09 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.0,63,2.5,0.0,48.0,rain_snow_combination
209,Totem 73 boulevard de Sébastopol,131,2024-03-09 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.5,61,0.9,0.0,48.0,rain_snow_combination
210,Totem 73 boulevard de Sébastopol,127,2024-03-09 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.0,3,0.0,0.0,48.0,cloud_variation
211,Totem 73 boulevard de Sébastopol,116,2024-03-09 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.9,61,0.2,0.0,48.0,rain_snow_combination
212,Totem 73 boulevard de Sébastopol,110,2024-03-09 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.8,61,0.4,0.0,48.0,rain_snow_combination
213,Totem 73 boulevard de Sébastopol,115,2024-03-10 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.8,3,0.0,0.0,48.0,cloud_variation
214,Totem 73 boulevard de Sébastopol,122,2024-03-10 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.8,61,0.0,0.0,48.0,rain_snow_combination
215,Totem 73 boulevard de Sébastopol,57,2024-03-10 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.7,61,0.1,0.0,48.0,rain_snow_combination
216,Totem 73 boulevard de Sébastopol,50,2024-03-10 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.7,80,0.0,0.0,48.0,showers_or_small_hail
217,Totem 73 boulevard de Sébastopol,42,2024-03-10 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.3,3,0.0,0.0,48.0,cloud_variation
218,Totem 73 boulevard de Sébastopol,30,2024-03-10 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.3,61,0.0,0.0,48.0,rain_snow_combination
219,Totem 73 boulevard de Sébastopol,31,2024-03-10 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.2,3,0.0,0.0,48.0,cloud_variation
220,Totem 73 boulevard de Sébastopol,64,2024-03-10 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.2,61,0.1,0.0,48.0,rain_snow_combination
221,Totem 73 boulevard de Sébastopol,115,2024-03-10 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.2,61,2.0,0.0,48.0,rain_snow_combination
222,Totem 73 boulevard de Sébastopol,171,2024-03-10 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.7,61,0.4,0.0,48.0,rain_snow_combination
223,Totem 73 boulevard de Sébastopol,224,2024-03-10 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.2,61,0.0,0.0,48.0,rain_snow_combination
224,Totem 73 boulevard de Sébastopol,301,2024-03-10 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.9,3,0.0,0.0,48.0,cloud_variation
225,Totem 73 boulevard de Sébastopol,247,2024-03-10 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.2,3,0.0,0.0,48.0,cloud_variation
226,Totem 73 boulevard de Sébastopol,380,2024-03-10 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.8,61,0.0,0.0,48.0,rain_snow_combination
227,Totem 73 boulevard de Sébastopol,379,2024-03-10 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.4,3,0.0,0.0,48.0,cloud_variation
228,Totem 73 boulevard de Sébastopol,389,2024-03-10 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.2,3,0.0,0.0,48.0,cloud_variation
229,Totem 73 boulevard de Sébastopol,386,2024-03-10 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.6,61,0.0,0.0,48.0,rain_snow_combination
230,Totem 73 boulevard de Sébastopol,358,2024-03-10 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.4,3,0.0,0.0,48.0,cloud_variation
231,Totem 73 boulevard de Sébastopol,308,2024-03-10 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.8,3,0.0,0.0,48.0,cloud_variation
232,Totem 73 boulevard de Sébastopol,235,2024-03-10 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.2,3,0.0,0.0,48.0,cloud_variation
233,Totem 73 boulevard de Sébastopol,175,2024-03-10 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.7,3,0.0,0.0,48.0,cloud_variation
234,Totem 73 boulevard de Sébastopol,94,2024-03-10 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.9,1,0.0,0.0,48.0,cloud_variation
235,Totem 73 boulevard de Sébastopol,84,2024-03-10 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.2,0,0.0,0.0,48.0,cloud_variation
236,Totem 73 boulevard de Sébastopol,37,2024-03-10 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.4,1,0.0,0.0,48.0,cloud_variation
237,Totem 73 boulevard de Sébastopol,25,2024-03-11 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.7,0,0.0,0.0,48.0,cloud_variation
238,Totem 73 boulevard de Sébastopol,17,2024-03-11 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.7,3,0.0,0.0,48.0,cloud_variation
239,Totem 73 boulevard de Sébastopol,5,2024-03-11 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.5,2,0.0,0.0,48.0,cloud_variation
240,Totem 73 boulevard de Sébastopol,7,2024-03-11 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.7,3,0.0,0.0,48.0,cloud_variation
241,Totem 73 boulevard de Sébastopol,25,2024-03-11 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.6,2,0.0,0.0,48.0,cloud_variation
242,Totem 73 boulevard de Sébastopol,60,2024-03-11 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.1,2,0.0,0.0,48.0,cloud_variation
243,Totem 73 boulevard de Sébastopol,240,2024-03-11 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.7,1,0.0,0.0,48.0,cloud_variation
244,Totem 73 boulevard de Sébastopol,740,2024-03-11 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.4,0,0.0,0.0,48.0,cloud_variation
245,Totem 73 boulevard de Sébastopol,756,2024-03-11 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.6,0,0.0,0.0,48.0,cloud_variation
246,Totem 73 boulevard de Sébastopol,305,2024-03-11 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.0,1,0.0,0.0,48.0,cloud_variation
247,Totem 73 boulevard de Sébastopol,255,2024-03-11 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.5,2,0.0,0.0,48.0,cloud_variation
248,Totem 73 boulevard de Sébastopol,354,2024-03-11 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.6,3,0.0,0.0,48.0,cloud_variation
249,Totem 73 boulevard de Sébastopol,339,2024-03-11 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.4,3,0.0,0.0,48.0,cloud_variation
250,Totem 73 boulevard de Sébastopol,214,2024-03-11 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.6,61,0.0,0.0,48.0,rain_snow_combination
251,Totem 73 boulevard de Sébastopol,217,2024-03-11 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.2,61,0.0,0.0,48.0,rain_snow_combination
252,Totem 73 boulevard de Sébastopol,230,2024-03-11 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.1,61,0.0,0.0,48.0,rain_snow_combination
253,Totem 73 boulevard de Sébastopol,310,2024-03-11 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.2,61,0.2,0.0,48.0,rain_snow_combination
254,Totem 73 boulevard de Sébastopol,510,2024-03-11 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.7,61,0.6,0.0,48.0,rain_snow_combination
255,Totem 73 boulevard de Sébastopol,549,2024-03-11 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.0,61,0.3,0.0,48.0,rain_snow_combination
256,Totem 73 boulevard de Sébastopol,277,2024-03-11 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.7,61,0.0,0.0,48.0,rain_snow_combination
257,Totem 73 boulevard de Sébastopol,191,2024-03-11 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.5,61,0.0,0.0,48.0,rain_snow_combination
258,Totem 73 boulevard de Sébastopol,151,2024-03-11 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.3,61,0.0,0.0,48.0,rain_snow_combination
259,Totem 73 boulevard de Sébastopol,105,2024-03-11 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.1,3,0.0,0.0,48.0,cloud_variation
260,Totem 73 boulevard de Sébastopol,50,2024-03-11 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.7,3,0.0,0.0,48.0,cloud_variation
261,Totem 73 boulevard de Sébastopol,21,2024-03-12 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.0,3,0.0,0.0,48.0,cloud_variation
262,Totem 73 boulevard de Sébastopol,19,2024-03-12 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.0,3,0.0,0.0,48.0,cloud_variation
263,Totem 73 boulevard de Sébastopol,5,2024-03-12 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.1,3,0.0,0.0,48.0,cloud_variation
264,Totem 73 boulevard de Sébastopol,2,2024-03-12 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.0,3,0.0,0.0,48.0,cloud_variation
265,Totem 73 boulevard de Sébastopol,15,2024-03-12 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.1,61,0.0,0.0,48.0,rain_snow_combination
266,Totem 73 boulevard de Sébastopol,68,2024-03-12 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.1,61,0.2,0.0,48.0,rain_snow_combination
267,Totem 73 boulevard de Sébastopol,277,2024-03-12 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.0,61,0.0,0.0,48.0,rain_snow_combination
268,Totem 73 boulevard de Sébastopol,855,2024-03-12 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.7,3,0.0,0.0,48.0,cloud_variation
269,Totem 73 boulevard de Sébastopol,752,2024-03-12 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.3,3,0.0,0.0,48.0,cloud_variation
270,Totem 73 boulevard de Sébastopol,309,2024-03-12 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.3,3,0.0,0.0,48.0,cloud_variation
271,Totem 73 boulevard de Sébastopol,198,2024-03-12 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.6,61,0.5,0.0,48.0,rain_snow_combination
272,Totem 73 boulevard de Sébastopol,187,2024-03-12 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.6,61,1.3,0.0,48.0,rain_snow_combination
273,Totem 73 boulevard de Sébastopol,159,2024-03-12 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.6,61,0.9,0.0,48.0,rain_snow_combination
274,Totem 73 boulevard de Sébastopol,173,2024-03-12 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.1,61,1.3,0.0,48.0,rain_snow_combination
275,Totem 73 boulevard de Sébastopol,151,2024-03-12 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.9,61,0.9,0.0,48.0,rain_snow_combination
276,Totem 73 boulevard de Sébastopol,179,2024-03-12 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.3,61,0.1,0.0,48.0,rain_snow_combination
277,Totem 73 boulevard de Sébastopol,385,2024-03-12 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.9,80,0.0,0.0,48.0,showers_or_small_hail
278,Totem 73 boulevard de Sébastopol,658,2024-03-12 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.2,3,0.0,0.0,48.0,cloud_variation
279,Totem 73 boulevard de Sébastopol,685,2024-03-12 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.6,3,0.0,0.0,48.0,cloud_variation
280,Totem 73 boulevard de Sébastopol,336,2024-03-12 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.2,2,0.0,0.0,48.0,cloud_variation
281,Totem 73 boulevard de Sébastopol,228,2024-03-12 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.1,61,0.0,0.0,48.0,rain_snow_combination
