,comptage_horaire,jour_ferie,vacances_scolaires,date_et_heure_de_comptage_utc,date_et_heure_de_comptage_local,date_et_heure_de_comptage_week_end,date_et_heure_de_comptage_sin_hour,date_et_heure_de_comptage_cos_hour,date_et_heure_de_comptage_sin_day_of_week,date_et_heure_de_comptage_cos_day_of_week,date_et_heure_de_comptage_sin_month,date_et_heure_de_comptage_cos_month
107,285,0,aucune,2024-03-05 14:00:00+00:00,2024-03-05 15:00:00+01:00,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
108,323,0,aucune,2024-03-05 15:00:00+00:00,2024-03-05 16:00:00+01:00,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
109,453,0,aucune,2024-03-05 16:00:00+00:00,2024-03-05 17:00:00+01:00,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
110,658,0,aucune,2024-03-05 17:00:00+00:00,2024-03-05 18:00:00+01:00,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
111,679,0,aucune,2024-03-05 18:00:00+00:00,2024-03-05 19:00:00+01:00,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
112,387,0,aucune,2024-03-05 19:00:00+00:00,2024-03-05 20:00:00+01:00,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
113,196,0,aucune,2024-03-05 20:00:00+00:00,2024-03-05 21:00:00+01:00,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
114,186,0,aucune,2024-03-05 21:00:00+00:00,2024-03-05 22:00:00+01:00,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
115,157,0,aucune,2024-03-05 22:00:00+00:00,2024-03-05 23:00:00+01:00,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
116,95,0,aucune,2024-03-05 23:00:00+00:00,2024-03-06 00:00:00+01:00,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
117,36,0,aucune,2024-03-06 00:00:00+00:00,2024-03-06 01:00:00+01:00,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
118,29,0,aucune,2024-03-06 01:00:00+00:00,2024-03-06 02:00:00+01:00,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
119,3,0,aucune,2024-03-06 02:00:00+00:00,2024-03-06 03:00:00+01:00,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
120,7,0,aucune,2024-03-06 03:00:00+00:00,2024-03-06 04:00:00+01:00,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
121,30,0,aucune,2024-03-06 04:00:00+00:00,2024-03-06 05:00:00+01:00,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
122,55,0,aucune,2024-03-06 05:00:00+00:00,2024-03-06 06:00:00+01:00,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
123,293,0,aucune,2024-03-06 06:00:00+00:00,2024-03-06 07:00:00+01:00,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
124,788,0,aucune,2024-03-06 07:00:00+00:00,2024-03-06 08:00:00+01:00,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
125,745,0,aucune,2024-03-06 08:00:00+00:00,2024-03-06 09:00:00+01:00,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
126,339,0,aucune,2024-03-06 09:00:00+00:00,2024-03-06 10:00:00+01:00,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
127,291,0,aucune,2024-03-06 10:00:00+00:00,2024-03-06 11:00:00+01:00,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
128,417,0,aucune,2024-03-06 11:00:00+00:00,2024-03-06 12:00:00+01:00,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
129,400,0,aucune,2024-03-06 12:00:00+00:00,2024-03-06 13:00:00+01:00,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
130,374,0,aucune,2024-03-06 13:00:00+00:00,2024-03-06 14:00:00+01:00,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
131,320,0,aucune,2024-03-06 14:00:00+00:00,2024-03-06 15:00:00+01:00,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
132,352,0,aucune,2024-03-06 15:00:00+00:00,2024-03-06 16:00:00+01:00,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
133,458,0,aucune,2024-03-06 16:00:00+00:00,2024-03-06 17:00:00+01:00,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
134,716,0,aucune,2024-03-06 17:00:00+00:00,2024-03-06 18:00:00+01:00,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
135,722,0,aucune,2024-03-06 18:00:00+00:00,2024-03-06 19:00:00+01:00,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
136,437,0,aucune,2024-03-06 19:00:00+00:00,2024-03-06 20:00:00+01:00,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
137,271,0,aucune,2024-03-06 20:00:00+00:00,2024-03-06 21:00:00+01:00,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
138,269,0,aucune,2024-03-06 21:00:00+00:00,2024-03-06 22:00:00+01:00,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
139,208,0,aucune,2024-03-06 22:00:00+00:00,2024-03-06 23:00:00+01:00,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
140,119,0,aucune,2024-03-06 23:00:00+00:00,2024-03-07 00:00:00+01:00,0,0.0,1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
141,41,0,aucune,2024-03-07 00:00:00+00:00,2024-03-07 01:00:00+01:00,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
142,24,0,aucune,2024-03-07 01:00:00+00:00,2024-03-07 02:00:00+01:00,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
143,16,0,aucune,2024-03-07 02:00:00+00:00,2024-03-07 03:00:00+01:00,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
144,18,0,aucune,2024-03-07 03:00:00+00:00,2024-03-07 04:00:00+01:00,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
145,25,0,aucune,2024-03-07 04:00:00+00:00,2024-03-07 05:00:00+01:00,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
146,76,0,aucune,2024-03-07 05:00:00+00:00,2024-03-07 06:00:00+01:00,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
147,245,0,aucune,2024-03-07 06:00:00+00:00,2024-03-07 07:00:00+01:00,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
148,875,0,aucune,2024-03-07 07:00:00+00:00,2024-03-07 08:00:00+01:00,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
149,816,0,aucune,2024-03-07 08:00:00+00:00,2024-03-07 09:00:00+01:00,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
150,391,0,aucune,2024-03-07 09:00:00+00:00,2024-03-07 10:00:00+01:00,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
151,340,0,aucune,2024-03-07 10:00:00+00:00,2024-03-07 11:00:00+01:00,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
152,485,0,aucune,2024-03-07 11:00:00+00:00,2024-03-07 12:00:00+01:00,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
153,401,0,aucune,2024-03-07 12:00:00+00:00,2024-03-07 13:00:00+01:00,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
154,412,0,aucune,2024-03-07 13:00:00+00:00,2024-03-07 14:00:00+01:00,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
155,351,0,aucune,2024-03-07 14:00:00+00:00,2024-03-07 15:00:00+01:00,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
156,301,0,aucune,2024-03-07 15:00:00+00:00,2024-03-07 16:00:00+01:00,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
157,528,0,aucune,2024-03-07 16:00:00+00:00,2024-03-07 17:00:00+01:00,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
158,729,0,aucune,2024-03-07 17:00:00+00:00,2024-03-07 18:00:00+01:00,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
159,748,0,aucune,2024-03-07 18:00:00+00:00,2024-03-07 19:00:00+01:00,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
160,460,0,aucune,2024-03-07 19:00:00+00:00,2024-03-07 20:00:00+01:00,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
161,281,0,aucune,2024-03-07 20:00:00+00:00,2024-03-07 21:00:00+01:00,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
162,285,0,aucune,2024-03-07 21:00:00+00:00,2024-03-07 22:00:00+01:00,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
163,297,0,aucune,2024-03-07 22:00:00+00:00,2024-03-07 23:00:00+01:00,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
164,159,0,aucune,2024-03-07 23:00:00+00:00,2024-03-08 00:00:00+01:00,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
165,81,0,aucune,2024-03-08 00:00:00+00:00,2024-03-08 01:00:00+01:00,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
166,51,0,aucune,2024-03-08 01:00:00+00:00,2024-03-08 02:00:00+01:00,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
167,15,0,aucune,2024-03-08 02:00:00+00:00,2024-03-08 03:00:00+01:00,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
168,25,0,aucune,2024-03-08 03:00:00+00:00,2024-03-08 04:00:00+01:00,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
169,36,0,aucune,2024-03-08 04:00:00+00:00,2024-03-08 05:00:00+01:00,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
170,50,0,aucune,2024-03-08 05:00:00+00:00,2024-03-08 06:00:00+01:00,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
171,205,0,aucune,2024-03-08 06:00:00+00:00,2024-03-08 07:00:00+01:00,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
172,611,0,aucune,2024-03-08 07:00:00+00:00,2024-03-08 08:00:00+01:00,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
173,596,0,aucune,2024-03-08 08:00:00+00:00,2024-03-08 09:00:00+01:00,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
174,367,0,aucune,2024-03-08 09:00:00+00:00,2024-03-08 10:00:00+01:00,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
175,328,0,aucune,2024-03-08 10:00:00+00:00,2024-03-08 11:00:00+01:00,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
176,414,0,aucune,2024-03-08 11:00:00+00:00,2024-03-08 12:00:00+01:00,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
177,383,0,aucune,2024-03-08 12:00:00+00:00,2024-03-08 13:00:00+01:00,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
178,362,0,aucune,2024-03-08 13:00:00+00:00,2024-03-08 14:00:00+01:00,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
179,328,0,aucune,2024-03-08 14:00:00+00:00,2024-03-08 15:00:00+01:00,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
180,367,0,aucune,2024-03-08 15:00:00+00:00,2024-03-08 16:00:00+01:00,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
181,547,0,aucune,2024-03-08 16:00:00+00:00,2024-03-08 17:00:00+01:00,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
182,636,0,aucune,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+01:00,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
183,655,0,aucune,2024-03-08 18:00:00+00:00,2024-03-08 19:00:00+01:00,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
184,429,0,aucune,2024-03-08 19:00:00+00:00,2024-03-08 20:00:00+01:00,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
185,245,0,aucune,2024-03-08 20:00:00+00:00,2024-03-08 21:00:00+01:00,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
186,244,0,aucune,2024-03-08 21:00:00+00:00,2024-03-08 22:00:00+01:00,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
187,225,0,aucune,2024-03-08 22:00:00+00:00,2024-03-08 23:00:00+01:00,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
188,227,0,aucune,2024-03-08 23:00:00+00:00,2024-03-09 00:00:00+01:00,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
189,185,0,aucune,2024-03-09 00:00:00+00:00,2024-03-09 01:00:00+01:00,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
190,171,0,aucune,2024-03-09 01:00:00+00:00,2024-03-09 02:00:00+01:00,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
191,55,0,aucune,2024-03-09 02:00:00+00:00,2024-03-09 03:00:00+01:00,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
192,63,0,aucune,2024-03-09 03:00:00+00:00,2024-03-09 04:00:00+01:00,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
193,40,0,aucune,2024-03-09 04:00:00+00:00,2024-03-09 05:00:00+01:00,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
194,44,0,aucune,2024-03-09 05:00:00+00:00,2024-03-09 06:00:00+01:00,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
195,67,0,aucune,2024-03-09 06:00:00+00:00,2024-03-09 07:00:00+01:00,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
196,146,0,aucune,2024-03-09 07:00:00+00:00,2024-03-09 08:00:00+01:00,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
197,243,0,aucune,2024-03-09 08:00:00+00:00,2024-03-09 09:00:00+01:00,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
198,350,0,aucune,2024-03-09 09:00:00+00:00,2024-03-09 10:00:00+01:00,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
199,330,0,aucune,2024-03-09 10:00:00+00:00,2024-03-09 11:00:00+01:00,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
200,371,0,aucune,2024-03-09 11:00:00+00:00,2024-03-09 12:00:00+01:00,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
201,405,0,aucune,2024-03-09 12:00:00+00:00,2024-03-09 13:00:00+01:00,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
202,418,0,aucune,2024-03-09 13:00:00+00:00,2024-03-09 14:00:00+01:00,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
203,379,0,aucune,2024-03-09 14:00:00+00:00,2024-03-09 15:00:00+01:00,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
204,329,0,aucune,2024-03-09 15:00:00+00:00,2024-03-09 16:00:00+01:00,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
205,294,0,aucune,2024-03-09 16:00:00+00:00,2024-03-09 17:00:00+01:00,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
206,202,0,aucune,2024-03-09 17:00:00+00:00,2024-03-09 18:00:00+01:00,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
207,217,0,aucune,2024-03-09 18:00:00+00:00,2024-03-09 19:00:00+01:00,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
208,186,0,aucune,2024-03-09 19:00:00+00:00,2024-03-09 20:00:00+01:00,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
209,131,0,aucune,2024-03-09 20:00:00+00:00,2024-03-09 21:00:00+01:00,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
210,127,0,aucune,2024-03-09 21:00:00+00:00,2024-03-09 22:00:00+01:00,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
211,116,0,aucune,2024-03-09 22:00:00+00:00,2024-03-09 23:00:00+01:00,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
212,110,0,aucune,2024-03-09 23:00:00+00:00,2024-03-10 00:00:00+01:00,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
213,115,0,aucune,2024-03-10 00:00:00+00:00,2024-03-10 01:00:00+01:00,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
214,122,0,aucune,2024-03-10 01:00:00+00:00,2024-03-10 02:00:00+01:00,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
215,57,0,aucune,2024-03-10 02:00:00+00:00,2024-03-10 03:00:00+01:00,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
216,50,0,aucune,2024-03-10 03:00:00+00:00,2024-03-10 04:00:00+01:00,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
217,42,0,aucune,2024-03-10 04:00:00+00:00,2024-03-10 05:00:00+01:00,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
218,30,0,aucune,2024-03-10 05:00:00+00:00,2024-03-10 06:00:00+01:00,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
219,31,0,aucune,2024-03-10 06:00:00+00:00,2024-03-10 07:00:00+01:00,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
220,64,0,aucune,2024-03-10 07:00:00+00:00,2024-03-10 08:00:00+01:00,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
221,115,0,aucune,2024-03-10 08:00:00+00:00,2024-03-10 09:00:00+01:00,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
222,171,0,aucune,2024-03-10 09:00:00+00:00,2024-03-10 10:00:00+01:00,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
223,224,0,aucune,2024-03-10 10:00:00+00:00,2024-03-10 11:00:00+01:00,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
224,301,0,aucune,2024-03-10 11:00:00+00:00,2024-03-10 12:00:00+01:00,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
225,247,0,aucune,2024-03-10 12:00:00+00:00,2024-03-10 13:00:00+01:00,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
226,380,0,aucune,2024-03-10 13:00:00+00:00,2024-03-10 14:00:00+01:00,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
227,379,0,aucune,2024-03-10 14:00:00+00:00,2024-03-10 15:00:00+01:00,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
228,389,0,aucune,2024-03-10 15:00:00+00:00,2024-03-10 16:00:00+01:00,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
229,386,0,aucune,2024-03-10 16:00:00+00:00,2024-03-10 17:00:00+01:00,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
230,358,0,aucune,2024-03-10 17:00:00+00:00,2024-03-10 18:00:00+01:00,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
231,308,0,aucune,2024-03-10 18:00:00+00:00,2024-03-10 19:00:00+01:00,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
232,235,0,aucune,2024-03-10 19:00:00+00:00,2024-03-10 20:00:00+01:00,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
233,175,0,aucune,2024-03-10 20:00:00+00:00,2024-03-10 21:00:00+01:00,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
234,94,0,aucune,2024-03-10 21:00:00+00:00,2024-03-10 22:00:00+01:00,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
235,84,0,aucune,2024-03-10 22:00:00+00:00,2024-03-10 23:00:00+01:00,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
236,37,0,aucune,2024-03-10 23:00:00+00:00,2024-03-11 00:00:00+01:00,0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17
237,25,0,aucune,2024-03-11 00:00:00+00:00,2024-03-11 01:00:00+01:00,0,0.25881904510252074,0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17
238,17,0,aucune,2024-03-11 01:00:00+00:00,2024-03-11 02:00:00+01:00,0,0.49999999999999994,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17
239,5,0,aucune,2024-03-11 02:00:00+00:00,2024-03-11 03:00:00+01:00,0,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,6.123233995736766e-17
240,7,0,aucune,2024-03-11 03:00:00+00:00,2024-03-11 04:00:00+01:00,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17
241,25,0,aucune,2024-03-11 04:00:00+00:00,2024-03-11 05:00:00+01:00,0,0.9659258262890683,0.25881904510252074,0.0,1.0,1.0,6.123233995736766e-17
242,60,0,aucune,2024-03-11 05:00:00+00:00,2024-03-11 06:00:00+01:00,0,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17
243,240,0,aucune,2024-03-11 06:00:00+00:00,2024-03-11 07:00:00+01:00,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17
244,740,0,aucune,2024-03-11 07:00:00+00:00,2024-03-11 08:00:00+01:00,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,6.123233995736766e-17
245,756,0,aucune,2024-03-11 08:00:00+00:00,2024-03-11 09:00:00+01:00,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17
246,305,0,aucune,2024-03-11 09:00:00+00:00,2024-03-11 10:00:00+01:00,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17
247,255,0,aucune,2024-03-11 10:00:00+00:00,2024-03-11 11:00:00+01:00,0,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17
248,354,0,aucune,2024-03-11 11:00:00+00:00,2024-03-11 12:00:00+01:00,0,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17
